,"0.0, 8.0","1.0, 48.0","2.0, 12.0","2.0, 53.0","3.0, 10.0","3.0, 28.0","3.0, 45.0","3.0, 58.0","4.0, 4.0","4.0, 16.0","4.0, 22.0","4.0, 44.0","4.0, 58.0","5.0, 6.0","5.0, 28.0","5.0, 42.0"
3.9,-0.1099045504124061,2.115024572782273,2.0601006051543136,0.6608221212797906,-0.35582533132879196,0.3739207445266681,0.4232096141364394,-0.4024428938348081,0.5665304725784075,-0.749611575668637,0.29871094616498645,0.25039484667090744,0.7976787664829574,-0.08230418359227448,-0.3266091733380031,0.8451028508730001
3.95,-0.08317694754467508,2.123904325643875,2.0068723342137837,0.6073865855744506,-0.391670499132675,0.46652525906340814,0.4565376380077095,-0.42246894291697307,0.5929104095883875,-0.7534744029109169,0.26638364401619347,0.27867352285813346,0.8079256506415224,-0.09235334984811047,-0.3163339387270321,0.8165602948232711
4.0,-0.04831638482947509,2.190241499652127,1.9215371031752735,0.5267214376733306,-0.428499150364421,0.5675658949153279,0.5137346989535394,-0.39886158135886807,0.5901080642358874,-0.6897874231633099,0.2526216997611435,0.35494270828657554,0.8115310642997255,-0.10620318601621748,-0.2766942225126491,0.801736041397916
4.05,-0.03588113195829601,2.272065408856143,1.7800676086291238,0.4695796752967595,-0.43134331998014597,0.6269478744597081,0.5547718250438596,-0.3786603280235701,0.5917971352093574,-0.638876130308662,0.26346322017440843,0.39881915496127446,0.8062463506295354,-0.16632681059825347,-0.20561236534151606,0.8495269932021421
4.1,-0.049835661079461024,2.3620397724053,1.6142412319916737,0.42145242325133747,-0.42354469297742,0.653372793087958,0.5486112260883296,-0.31665392248400204,0.6163062105262975,-0.611586258341134,0.2355038134967285,0.3433079719779845,0.7976844753820325,-0.23723571548550648,-0.09578236151929909,0.93757162064938
4.15,-0.03210914502515805,2.45268372753811,1.436317193574944,0.3894391152358635,-0.392329761222238,0.6165815803468782,0.5419753579719895,-0.2526967329828461,0.6304760904988174,-0.6124908126339599,0.1803341431049985,0.26703693955087154,0.8152688412264705,-0.3501517687888125,0.01701501696711194,1.0225075225603941
4.2,-0.002019930667688019,2.50307666893051,1.340565218226744,0.3655717546216395,-0.38386032453703,0.578518579442868,0.5569564132536895,-0.16116324243302804,0.5989668159310675,-0.619003428041967,0.14211342523604448,0.1759122701896625,0.8027314381322594,-0.42661988822294367,0.18591222732226392,1.085259598860721
4.25,0.04760322155921093,2.5177653452711404,1.2923805698477637,0.35359226931138055,-0.386786284622968,0.590957664230148,0.6033355957796296,-0.08081361677379906,0.5496652055680775,-0.5854643700082239,0.12322141825988547,0.11822284152762752,0.8039749059962245,-0.46451404313156447,0.3832201945225349,1.1345484654062241
4.3,0.05595565339637398,2.53530334932898,1.2504630160256038,0.34230894210255247,-0.356907131208575,0.6138237335402581,0.5920567234123995,-0.0008975293356910941,0.5357829693567475,-0.5336104096754699,0.10621250793651149,0.11739203921077151,0.7787277206450784,-0.4687628243746845,0.5756361910785392,1.199183838547444
4.35,0.038901517192116986,2.58092874267947,1.1626044290970738,0.38652909606495955,-0.32758131584955297,0.593840834599118,0.5538207396855594,0.07586753518708189,0.5339588017235675,-0.515692162526485,0.09808632475247547,0.10285093754693647,0.7592900236993755,-0.4813165525854365,0.727375711675887,1.278664836022944
4.4,0.04543023190112594,2.65908962042882,1.0429498904477037,0.4591244579251995,-0.23647098794598997,0.5330257614640581,0.49502290326527953,0.22159448793346082,0.5430270029134374,-0.5260266786075549,0.06982235221314048,0.05980989512157647,0.8080930242714315,-0.5405046511834785,0.844593255227363,1.401748310883464
4.45,0.09699387657591696,2.71755897316275,0.8930194708128548,0.5213738229055725,-0.17289223907551599,0.4357453623560381,0.3874848689698296,0.3546054940195509,0.5543467093858974,-0.55938311491604,0.06450484962775849,-0.02379838848912952,0.8868764934333415,-0.6216481771075464,0.9418038288447899,1.519623877184064
4.5,0.18179981195041395,2.70404328906855,0.7591272550717768,0.5648309297582985,-0.15796175145375901,0.37104847431159804,0.3283137600264594,0.496719301933501,0.5589511708577575,-0.6185948042148819,0.04060407853723247,-0.0509342747549375,0.9502700365666206,-0.6467139975225195,1.0362830176455688,1.574785322676764
4.55,0.25150083822931796,2.60569343863677,0.7118532157244428,0.5441870632107335,-0.133405506974569,0.311686819182488,0.3090762115540495,0.5401386567702808,0.4547177224647474,-0.6950851449348159,0.03880441426770148,-0.004696117729057481,0.9259303987757446,-0.6251024597782395,1.1527869986916728,1.593580817594214
4.6,0.2916358808602119,2.49479198056681,0.6903585513883058,0.5616250587251566,-0.11304885747023397,0.2719507268035781,0.28630297041304953,0.5412396005930009,0.3330616270029674,-0.71858354397921,0.10052784601078546,0.04138607577540948,0.8334963807370085,-0.5495225926026375,1.281245601741387,1.603764615491674
4.65,0.32004336976671593,2.43057176268864,0.5946125606108438,0.6198868679123375,-0.102133378618815,0.22264752785536812,0.2577314303907594,0.5360150948314009,0.24517412546690143,-0.7565131793700509,0.13021331003305048,0.1274596251357255,0.7457571398393654,-0.4955187999938805,1.3287432567125608,1.599075562375624
4.7,0.28433560113152395,2.3808584756768663,0.4955498937400008,0.6803443246484405,-0.09638363413602502,0.1587033876135131,0.21251878040962957,0.561395146144521,0.2119121851115554,-0.7684722846200549,0.2213387073126885,0.18107689347956352,0.7087919557903425,-0.48296736903835247,1.371124314037861,1.6442113162663141
4.75,0.27207997332930695,2.3248510304341483,0.43297056196438377,0.7554811888641405,-0.05215806191292294,0.06434859554488903,0.11791392471831952,0.572370269091401,0.1965615417317944,-0.7978772684695019,0.2555008843830185,0.1896796873492485,0.6937093001897485,-0.49134048606254344,1.352576253095023,1.702005514133074
4.8,0.28807863118382193,2.244163276812806,0.42410417404240885,0.8392105023529804,-0.03381414476528499,-0.041972755162248965,0.010349024132647489,0.595280529258851,0.20640083658763841,-0.8092848922890219,0.2747988930260255,0.1822760341633955,0.6903476986936186,-0.5015164759596025,1.296367522901305,1.721808226070314
4.85,0.34735149406690996,2.1170353088300082,0.45924057598004275,0.9333993895832106,-0.07235534580696001,-0.13322570216908491,-0.0496611042988635,0.6312677039120209,0.18449735393717048,-0.795153881714218,0.29584629219664643,0.25452729234484145,0.6808304796601015,-0.5015964779805124,1.2013014936375628,1.6849824405453542
4.9,0.38806327002161695,1.9909216531959952,0.5254857997400738,0.9945436858791304,-0.09953815481750095,-0.148080231797881,-0.06776539133862847,0.6808378623127409,0.1882076983754415,-0.7730038194510409,0.31562443091190945,0.3418273851819165,0.6381670882204575,-0.45835572006856645,1.115606183540465,1.632887760070814
4.95,0.43138727480664296,1.8955901449856871,0.5641189697156108,1.0199577735244003,-0.10754857032139298,-0.14966407736535292,-0.10017089967062953,0.691529487408501,0.22808550072281641,-0.709290621200243,0.37679445695414243,0.43955541126184755,0.5983549173512345,-0.3749218266189552,1.008924812831789,1.581407049627554
